topic	text	textwrap	x	y
data/topics/room_holiday_inn_london.txt.data	Overall I couldn't have been more satisfied and far from assigning me a humble room because I'd booked a discounted Hotwire rate, I was given a room upgrade !	Overall I couldn't have been more satisfied and far from<br>assigning me a humble room because I'd booked a discounted<br>Hotwire rate, I was given a room upgrade !	-6.248579	-2.5411584
data/topics/room_holiday_inn_london.txt.data	The next day, after coming back from sighseeing at around midnight, we went up to the room after seeing the queue of 8 persons waiting to see the receptionist and amazingly our keys worked and our bags were where we have left them .	The next day, after coming back from sighseeing at around<br>midnight, we went up to the room after seeing the queue of 8<br>persons waiting to see the receptionist and amazingly our keys<br>worked and our bags were where we have left them .	-8.06689	-2.5177712
data/topics/room_holiday_inn_london.txt.data	Upon arrival to the room itself, we discover that we have in fact been given a disabled, non smoking room .	Upon arrival to the room itself, we discover that we have in<br>fact been given a disabled, non smoking room .	-4.4966326	-2.764006
data/topics/room_holiday_inn_london.txt.data	I politely explained about my shock at being given a completely different room than what was booked !	I politely explained about my shock at being given a completely<br>different room than what was booked !	-6.9412003	-2.8235047
data/topics/room_holiday_inn_london.txt.data	The room itself was small, though clean and well appointed with a complimentary bottle of wine and water .	The room itself was small, though clean and well appointed with<br>a complimentary bottle of wine and water .	-4.748012	-3.7610521
data/topics/room_holiday_inn_london.txt.data	Basic necessities like iron, tea kettle, multiple TV channels, safe deposit lockers, newspaper are always available in the room as standard equipment   and there are no surprises .	Basic necessities like iron, tea kettle, multiple TV channels,<br>safe deposit lockers, newspaper are always available in the room<br>as standard equipment   and there are no surprises .	-4.7271166	-2.762491
data/topics/room_holiday_inn_london.txt.data	The rooms   toilets are of a certain size and you can settle in quickly, to start discovering the city youre visiting .	The rooms   toilets are of a certain size and you can settle in<br>quickly, to start discovering the city youre visiting .	-4.5044713	-2.7047985
data/topics/room_holiday_inn_london.txt.data	Check, in was super, quick, the rooms was spot, on and breakfast was more than elaborate .	Check, in was super, quick, the rooms was spot, on and breakfast<br>was more than elaborate .	-7.9095397	-1.395532
data/topics/room_holiday_inn_london.txt.data	Our room was clean, though small, the service was great, and we would stay here again in a heartbeat !	Our room was clean, though small, the service was great, and we<br>would stay here again in a heartbeat !	-7.514666	-1.7412521
data/topics/room_holiday_inn_london.txt.data	The room was very small   but clean, modern and comfortable .	The room was very small   but clean, modern and comfortable .	-4.8553796	-3.8228111
data/topics/room_holiday_inn_london.txt.data	The room itself was dated and the en, suite tiny, but it did have everything you needed for a comfortable stay .	The room itself was dated and the en, suite tiny, but it did<br>have everything you needed for a comfortable stay .	-5.3047028	-3.5542939
data/topics/room_holiday_inn_london.txt.data	The hotel room was very clean and housekeeping made up my daughter's bed five minutes after phoning reception .	The hotel room was very clean and housekeeping made up my<br>daughter's bed five minutes after phoning reception .	-6.4811172	-3.543682
data/topics/room_holiday_inn_london.txt.data	The room also has a fridge, which is not really a fridge, but a cooler, as described by staff .	The room also has a fridge, which is not really a fridge, but a<br>cooler, as described by staff .	-6.175827	-2.9417133
data/topics/room_holiday_inn_london.txt.data	The bathroom is a good size .	The bathroom is a good size .	-5.1352763	-4.45719
data/topics/room_holiday_inn_london.txt.data	When we got to the hotel the front desk clerk told us that the double room we booked is not available because their reservation centre had overbooked the hotel .	When we got to the hotel the front desk clerk told us that the<br>double room we booked is not available because their reservation<br>centre had overbooked the hotel .	-6.9039764	-2.71699
data/topics/room_holiday_inn_london.txt.data	She was quick to add, however, that she would be willing to give us a free upgrade to an executive room for 1 night, which would normally cost us GBP35, but for the inconvenience, she would waive this upgrade fee for the first night only .	She was quick to add, however, that she would be willing to give<br>us a free upgrade to an executive room for 1 night, which would<br>normally cost us GBP35, but for the inconvenience, she would<br>waive this upgrade fee for the first night only .	-6.8875175	-2.7675626
data/topics/room_holiday_inn_london.txt.data	In other words, if the room is already hot, you will not be able to cool it down unless you ask that the AC be turned on, or unless you open a window   .	In other words, if the room is already hot, you will not be able<br>to cool it down unless you ask that the AC be turned on, or<br>unless you open a window   .	-5.78893	-3.791672
data/topics/room_holiday_inn_london.txt.data	The room was what we were expecting .	The room was what we were expecting .	-5.4641004	-3.6891634
data/topics/room_holiday_inn_london.txt.data	Room was on 3rd floor but there was a private function in their function suite .	Room was on 3rd floor but there was a private function in their<br>function suite .	-5.1147895	-3.6634707
data/topics/room_holiday_inn_london.txt.data	The room we booked was supposed to be an executive room .	The room we booked was supposed to be an executive room .	-6.521471	-3.0780241
data/topics/room_holiday_inn_london.txt.data	The room we were given was small, poorly funished   it had the smallest bathroom we have ever had in an hotel and the traffic noise went on from about 06 :	The room we were given was small, poorly funished   it had the<br>smallest bathroom we have ever had in an hotel and the traffic<br>noise went on from about 06 :	-6.0727954	-3.764202
data/topics/room_holiday_inn_london.txt.data	My room was a typical London size i .	My room was a typical London size i .	-5.4454374	-3.0485692
data/topics/room_holiday_inn_london.txt.data	My room was non, smoking and did not smell like smoke .	My room was non, smoking and did not smell like smoke .	-6.8416142	-4.101112
data/topics/room_holiday_inn_london.txt.data	My room was clean, although since I only stayed one night I cannot comment about ongoing housekeeping .	My room was clean, although since I only stayed one night I<br>cannot comment about ongoing housekeeping .	-5.8200946	-4.16686
